Id,SalePrice
1461,139496.04474200541
1462,165431.59135109233
1463,210214.37216747506
1464,212335.44389992999
1465,179205.98204867495
1466,189034.08150761575
1467,197892.51133916667
1468,170931.46707411809
1469,193177.66879188176
1470,133213.56152693601
1471,194204.32024879614
1472,116284.14715462597
1473,118421.01499194233
1474,147787.88555971486
1475,91033.613822361454
1476,297280.43508042395
1477,248256.20054284111
1478,271956.46501015965
1479,255809.92439823132
1480,413540.82901703147
1481,300999.1619098275
1482,196801.41162383836
1483,198769.0530122458
1484,168626.54482960654
1485,172154.50605702028
1486,201898.76655429089
1487,309382.27447192371
1488,245049.81166998902
1489,201498.74289927259
1490,245356.72266332479
1491,207675.12738617416
1492,87632.610582472291
1493,197346.24448158126
1494,276803.04263329785
1495,276816.92016029963
1496,212265.20498978812
1497,192931.32327425526
1498,159963.9689445463
1499,154848.24409797462
1500,166333.48530163197
1501,229271.22010089643
1502,154138.64185580052
1503,243768.85077315196
1504,229564.86727561848
1505,230046.06801823201
1506,204209.44046569476
1507,280028.52310219314
1508,212061.20845330786
1509,162423.03733202536
1510,160648.87703669071
1511,160484.48874509148
1512,211165.09862103593
1513,154496.40330608003
1514,213482.03640288347
1515,242725.60166580416
1516,167499.58018363407
1517,178095.34251643391
1518,165796.69770647446
1519,255208.64893646492
1520,130271.147721285
1521,141449.3080904535
1522,193577.47824528394
1523,110155.36269967584
1524,97856.856748852413
1525,125340.8058139435
1526,106444.2704852582
1527,112497.12258188752
1528,150926.0150482147
1529,135442.15980146406
1530,228168.87084398745
1531,143092.23872004217
1532,70331.386999133974
1533,139263.48454037681
1534,119446.02428535046
1535,180824.58616577834
1536,115587.20923150843
1537,95886.066671627108
1538,146116.29781367583
1539,172809.56903464114
1540,144661.97483238392
1541,146556.91897804709
1542,165481.41273737
1543,188813.81229057908
1544,57638.012078535277
1545,86196.804186848924
1546,99722.036093746312
1547,133385.51824464835
1548,118576.60246382095
1549,121761.36280929064
1550,121641.07362843072
1551,96361.368081059307
1552,157894.9339415757
1553,154601.4413691638
1554,107491.52075130958
1555,182264.59103437001
1556,86535.825565727893
1557,110329.37568222638
1558,73578.08739031665
1559,115953.87869174127
1560,128182.30524527933
1561,182611.47633849923
1562,132899.24886060879
1563,115988.42968659801
1564,182653.98639049334
1565,154920.62871315982
1566,229512.10319439834
1567,75289.470863068942
1568,244298.78176757367
1569,177914.05753955012
1570,122707.66336523276
1571,115684.67425943399
1572,164353.3362831939
1573,229328.89719603118
1574,143388.52964625042
1575,237458.29170279531
1576,258413.44368880382
1577,193038.2234568391
1578,131189.3038121541
1579,168199.40353189781
1580,197811.13641412323
1581,147109.18131511472
1582,119459.77032866701
1583,303543.31804710161
1584,240079.4720257814
1585,161616.62646118598
1586,75974.389889539219
1587,85610.475650602952
1588,156549.88218270009
1589,120779.08066419512
1590,132386.27249906259
1591,82665.444026954472
1592,140007.04696053499
1593,95755.000019277912
1594,171017.52238645498
1595,107102.21313612722
1596,216631.47505944269
1597,224713.68474604096
1598,195948.53303653607
1599,154002.55250354437
1600,156273.05504015461
1601,45786.306463841815
1602,124027.65995389735
1603,67019.609078385867
1604,250683.32107445644
1605,236261.86781553784
1606,177100.78600275842
1607,229559.70074832253
1608,214998.31613497576
1609,186912.38698337786
1610,175589.41501190886
1611,150875.70575467823
1612,209865.54394543311
1613,205126.15771202277
1614,126632.70383183006
1615,89733.820822480135
1616,79734.770208019298
1617,99860.825708056334
1618,126825.48542460753
1619,143663.47261625435
1620,244362.39218070731
1621,162504.490664599
1622,163593.53866555169
1623,246017.60353281815
1624,232031.87937320909
1625,107663.55499865115
1626,202143.38284578454
1627,213180.83242339361
1628,267557.96005929029
1629,175488.67536108894
1630,305919.96996132238
1631,200743.82396740653
1632,219315.8970205104
1633,165628.93696444668
1634,193232.90916118538
1635,178162.41715056077
1636,159005.84480748838
1637,230044.34472283348
1638,214351.28491572058
1639,209525.7912179213
1640,266434.15236423118
1641,209918.10887704836
1642,222830.26728377538
1643,216242.18731805077
1644,220111.14441717742
1645,245028.59607152594
1646,160707.72913489584
1647,159469.74710116442
1648,137176.66899050865
1649,133804.64146668697
1650,130012.05132958712
1651,146240.52352964738
1652,109590.81445746124
1653,103563.69813898159
1654,148114.54433495831
1655,119272.60996462125
1656,142424.36666084593
1657,150503.68232572684
1658,147052.38765487028
1659,106190.66231568297
1660,171592.47602047585
