Id,SalePrice
1461,112481.59508003428
1462,159306.5775690127
1463,186475.45135532605
1464,196844.67654915398
1465,205605.54958793963
1466,170052.92128906545
1467,174713.69130846829
1468,156599.07729214308
1469,212091.13512546482
1470,114822.57961113111
1471,154775.56915381967
1472,97539.78656676205
1473,93363.592735113547
1474,146003.38272264617
1475,106122.95069686419
1476,375768.73068391735
1477,262156.3097438073
1478,312107.34151913394
1479,304224.71395069564
1480,485365.55533317447
1481,309509.4871071782
1482,204682.65721034922
1483,176661.49711471936
1484,161605.3743853895
1485,178324.97760652733
1486,188183.03510781116
1487,335563.05875714897
1488,219435.27729298652
1489,202985.46788884461
1490,256156.74653188745
1491,201441.99783118424
1492,102777.97926545789
1493,186060.44602485991
1494,305037.55304787628
1495,288764.08774049528
1496,243707.93618417409
1497,175256.34244635719
1498,175620.57775179073
1499,162438.1756540655
1500,148916.06502305099
1501,195606.96161257406
1502,132934.42977873681
1503,357766.50170594273
1504,233212.16842557967
1505,224186.77329387557
1506,192251.97408725013
1507,257611.62485119008
1508,196083.55401153653
1509,154570.42306698865
1510,143566.65101043179
1511,160617.36605380272
1512,174998.48584712262
1513,151033.36575314921
1514,169555.13314916263
1515,207744.17366732541
1516,152158.87435497859
1517,183090.36309634795
1518,121535.7570686212
1519,221184.81686756772
1520,118690.86662657023
1521,134216.59957849648
1522,188349.41193078819
1523,111897.02270215526
1524,123580.18132343391
1525,115835.52728837871
1526,103985.43612057244
1527,102268.17446072333
1528,130084.91616017497
1529,160983.55523715855
1530,211432.70009861793
1531,129656.83357859356
1532,91985.448888840794
1533,166762.82267897349
1534,127112.78249987369
1535,150762.40793487069
1536,92685.175783704151
1537,46229.524313581787
1538,151478.08491793505
1539,206655.28310892655
1540,118771.74533984045
1541,142064.29335531464
1542,166174.13059644875
1543,188234.27659888676
1544,75318.498404321173
1545,119957.80268470256
1546,137801.91747379393
1547,136569.83286378146
1548,151216.4446749143
1549,126572.63727176402
1550,143400.39258778459
1551,104016.60596477674
1552,153474.55729905123
1553,156781.63250832917
1554,113122.84755044343
1555,157359.91591375991
1556,51600.550018425594
1557,140271.82676089424
1558,107245.31029433574
1559,61134.556841171463
1560,116265.98166642289
1561,151275.71901259344
1562,131220.53887720627
1563,128415.01405846109
1564,162442.2384913984
1565,157871.21230458134
1566,227757.29369654664
1567,72192.012752104754
1568,219843.58513108979
1569,135980.39983686569
1570,125600.58535600049
1571,82077.255537140329
1572,150669.89380267586
1573,267695.09909382078
1574,135721.35052336464
1575,232110.03260505875
1576,230043.36751498957
1577,181837.97347072029
1578,157790.45494228735
1579,133848.0888877906
1580,189728.12823347386
1581,152505.73687720741
1582,134141.80527250253
1583,281740.23090709705
1584,219972.48909703933
1585,133928.52854867248
1586,81882.494316312484
1587,103662.88174711197
1588,152114.62498012022
1589,105359.83720787766
1590,122921.48374196503
1591,89891.557562592876
1592,127555.4270293322
1593,128184.08627929268
1594,149091.63301600594
1595,117208.59823905371
1596,230335.35717364302
1597,210359.08855117025
1598,213283.56907077273
1599,193658.74931902287
1600,171659.39927623299
1601,51466.291729027216
1602,128946.21323741096
1603,36984.83145479353
1604,272238.76503223431
1605,224122.08195375645
1606,148623.900110374
1607,167504.90477262018
1608,200315.77773417323
1609,190334.0155491794
1610,151067.34954065742
1611,127056.24666819768
1612,186768.66319326655
1613,163929.27480990527
1614,136630.80509427466
1615,96077.078134462732
1616,72573.740917273331
1617,84207.935183636
1618,134865.9140372519
1619,143581.03071442377
1620,189757.45199598436
1621,130243.74478830895
1622,150556.40067024133
1623,254431.02279787406
1624,198132.18667679146
1625,116317.26774692922
1626,167314.21902369347
1627,190697.43063138274
1628,275602.0373204762
1629,177504.6871453218
1630,365338.67287329031
1631,253902.31894476566
1632,250754.54886162438
1633,171483.44406814966
1634,180950.4787362577
1635,169544.65282217038
1636,144780.60562645108
1637,200534.44839019427
1638,177858.51827620211
1639,182269.85945701558
1640,235882.38096903835
1641,181196.71547197725
1642,250396.02752360137
1643,218409.74428261298
1644,235880.58698058478
1645,217592.04534707661
1646,155673.85920005001
1647,155186.36117287781
1648,127754.35345663398
1649,126013.78633442108
1650,105491.98104308272
1651,112399.10836372155
1652,98125.824308826588
1653,94235.86491623515
1654,144982.26166465963
1655,121027.42955451942
1656,140733.18002484983
1657,154504.5976590745
1658,145647.18232988092
1659,126673.56677743304
1660,148485.98183367666
1661,440451.296576172
1662,386156.82089247595
1663,387051.19145640725
1664,534960.01045683096
1665,333750.81687848089
1666,323982.46292957739
1667,377846.15529336967
1668,360691.30185914412
1669,318629.48347084544
1670,363286.90229878266
1671,269555.70327199041
1672,408719.96380165784
1673,290384.41653672076
1674,246462.29112079542
1675,203192.57415345166
1676,206373.01531334198
1677,217024.24898800004
1678,473921.13802983885
1679,388191.74997810699
1680,341937.09485117526
1681,280644.93862723553
1682,320575.74934460124
1683,191780.62319023575
1684,168714.6860950019
1685,168632.36553740833
1686,161107.24102730016
1687,161648.90014320044
1688,180486.55662115279
1689,184469.24036055186
1690,187171.79678674781
1691,175830.21105325752
1692,252245.37502990878
1693,169618.38180952196
1694,180786.82283994969
1695,167673.08342250317
1696,263315.24707604788
1697,176592.50041745882
1698,341497.61500335037
1699,333541.07290432061
1700,271882.95163921017
1701,279793.78037508001
1702,236807.30283185258
1703,228860.48939436529
1704,269038.63606478862
1705,240682.6658754918
1706,192136.08694307244
1707,229646.5428690667
1708,202877.33596531703
1709,247606.80448259966
1710,219890.96694867499
1711,267820.92721169232
1712,253211.38108434866
1713,281940.1142299241
1714,227332.42680047173
1715,208558.96316001291
1716,186791.52146362216
1717,174887.60588138911
1718,153213.84914493802
1719,226277.93765449926
1720,253720.98579058127
1721,146951.60548286361
1722,117582.30770654665
